enc_class	enc_method	exp	kind	class	method	param	index	uri
main.MainView#$@$#startRun()#$@$#stv.clearResults#$@$#METHOD	main.StatsVisualiser	clearResults()	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url433bec1e56_sarobe_DifficultyInvestigation_tgz-pJ8-fr_inria_optimization_cmaes_examples_CMAExample1J8/src/main/StatsVisualiser.java
main.MainView#$@$#startRun()#$@$#stv#$@$#FIELD	main.MainView	null	stv	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url433bec1e56_sarobe_DifficultyInvestigation_tgz-pJ8-fr_inria_optimization_cmaes_examples_CMAExample1J8/src/main/MainView.java
main.MainView#$@$#stopRun()#$@$#running#$@$#FIELD	main.MainView	null	running	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url433bec1e56_sarobe_DifficultyInvestigation_tgz-pJ8-fr_inria_optimization_cmaes_examples_CMAExample1J8/src/main/MainView.java
main.MainView#$@$#stopRun()#$@$#demoing#$@$#FIELD	main.MainView	null	demoing	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url433bec1e56_sarobe_DifficultyInvestigation_tgz-pJ8-fr_inria_optimization_cmaes_examples_CMAExample1J8/src/main/MainView.java
main.MainView#$@$#stopRun()#$@$#stopDemo#$@$#METHOD	main.MainView	stopDemo()	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url433bec1e56_sarobe_DifficultyInvestigation_tgz-pJ8-fr_inria_optimization_cmaes_examples_CMAExample1J8/src/main/MainView.java
main.MainView#$@$#stopRun()#$@$#r.end#$@$#METHOD	main.Runner	end()	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url433bec1e56_sarobe_DifficultyInvestigation_tgz-pJ8-fr_inria_optimization_cmaes_examples_CMAExample1J8/src/main/Runner.java
main.MainView#$@$#stopRun()#$@$#r#$@$#FIELD	main.MainView	null	r	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url433bec1e56_sarobe_DifficultyInvestigation_tgz-pJ8-fr_inria_optimization_cmaes_examples_CMAExample1J8/src/main/MainView.java
main.MainView#$@$#stopRun()#$@$#cp.allowChanges#$@$#METHOD	main.ControlPanel	allowChanges()	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url433bec1e56_sarobe_DifficultyInvestigation_tgz-pJ8-fr_inria_optimization_cmaes_examples_CMAExample1J8/src/main/ControlPanel.java
main.MainView#$@$#stopRun()#$@$#cp#$@$#FIELD	main.MainView	null	cp	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url433bec1e56_sarobe_DifficultyInvestigation_tgz-pJ8-fr_inria_optimization_cmaes_examples_CMAExample1J8/src/main/MainView.java
main.MainView#$@$#stopRun()#$@$#bestSolution#$@$#FIELD	main.MainView	null	bestSolution	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url433bec1e56_sarobe_DifficultyInvestigation_tgz-pJ8-fr_inria_optimization_cmaes_examples_CMAExample1J8/src/main/MainView.java
main.MainView#$@$#stopRun()#$@$#handler.getBestRecentSolution#$@$#METHOD	strategy.IStrategy	getBestRecentSolution()	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url433bec1e56_sarobe_DifficultyInvestigation_tgz-pJ8-fr_inria_optimization_cmaes_examples_CMAExample1J8/src/strategy/IStrategy.java
main.MainView#$@$#stopRun()#$@$#handler#$@$#FIELD	main.MainView	null	handler	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url433bec1e56_sarobe_DifficultyInvestigation_tgz-pJ8-fr_inria_optimization_cmaes_examples_CMAExample1J8/src/main/MainView.java
main.MainView#$@$#stopRun()#$@$#System.out.println#$@$#METHOD	java.io.PrintStream	println(java.lang.String)	null	null	null
main.MainView#$@$#stopRun()#$@$#java.lang.System.out#$@$#FIELD	java.lang.System	null	out	null	null
main.MainView#$@$#stopRun()#$@$#ProblemProblem.evaluateWithCurrentParams#$@$#METHOD	lunar.ProblemProblem	evaluateWithCurrentParams(double)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url433bec1e56_sarobe_DifficultyInvestigation_tgz-pJ8-fr_inria_optimization_cmaes_examples_CMAExample1J8/src/lunar/ProblemProblem.java
main.MainView#$@$#stopRun()#$@$#stv.bestResult#$@$#FIELD	main.StatsVisualiser	null	bestResult	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url433bec1e56_sarobe_DifficultyInvestigation_tgz-pJ8-fr_inria_optimization_cmaes_examples_CMAExample1J8/src/main/StatsVisualiser.java
main.MainView#$@$#stopRun()#$@$#stv#$@$#FIELD	main.MainView	null	stv	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url433bec1e56_sarobe_DifficultyInvestigation_tgz-pJ8-fr_inria_optimization_cmaes_examples_CMAExample1J8/src/main/MainView.java
main.MainView#$@$#startDemo()#$@$#demoing#$@$#FIELD	main.MainView	null	demoing	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url433bec1e56_sarobe_DifficultyInvestigation_tgz-pJ8-fr_inria_optimization_cmaes_examples_CMAExample1J8/src/main/MainView.java
main.MainView#$@$#startDemo()#$@$#stopDemo#$@$#METHOD	main.MainView	stopDemo()	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url433bec1e56_sarobe_DifficultyInvestigation_tgz-pJ8-fr_inria_optimization_cmaes_examples_CMAExample1J8/src/main/MainView.java
main.MainView#$@$#startDemo()#$@$#demoing#$@$#FIELD	main.MainView	null	demoing	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url433bec1e56_sarobe_DifficultyInvestigation_tgz-pJ8-fr_inria_optimization_cmaes_examples_CMAExample1J8/src/main/MainView.java
main.MainView#$@$#startDemo()#$@$#d#$@$#FIELD	main.MainView	null	d	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url433bec1e56_sarobe_DifficultyInvestigation_tgz-pJ8-fr_inria_optimization_cmaes_examples_CMAExample1J8/src/main/MainView.java
main.MainView#$@$#startDemo()#$@$#problem#$@$#FIELD	main.MainView	null	problem	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url433bec1e56_sarobe_DifficultyInvestigation_tgz-pJ8-fr_inria_optimization_cmaes_examples_CMAExample1J8/src/main/MainView.java
main.MainView#$@$#startDemo()#$@$#handler#$@$#FIELD	main.MainView	null	handler	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url433bec1e56_sarobe_DifficultyInvestigation_tgz-pJ8-fr_inria_optimization_cmaes_examples_CMAExample1J8/src/main/MainView.java
main.MainView#$@$#startDemo()#$@$#spv#$@$#FIELD	main.MainView	null	spv	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url433bec1e56_sarobe_DifficultyInvestigation_tgz-pJ8-fr_inria_optimization_cmaes_examples_CMAExample1J8/src/main/MainView.java
main.MainView#$@$#startDemo()#$@$#d#$@$#FIELD	main.MainView	null	d	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url433bec1e56_sarobe_DifficultyInvestigation_tgz-pJ8-fr_inria_optimization_cmaes_examples_CMAExample1J8/src/main/MainView.java
main.MainView#$@$#startDemo()#$@$#t.start#$@$#METHOD	java.lang.Thread	start()	null	null	null
main.MainView#$@$#stopDemo()#$@$#demoing#$@$#FIELD	main.MainView	null	demoing	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url433bec1e56_sarobe_DifficultyInvestigation_tgz-pJ8-fr_inria_optimization_cmaes_examples_CMAExample1J8/src/main/MainView.java
main.MainView#$@$#stopDemo()#$@$#d.stopDemo#$@$#METHOD	main.Demonstrator	stopDemo()	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url433bec1e56_sarobe_DifficultyInvestigation_tgz-pJ8-fr_inria_optimization_cmaes_examples_CMAExample1J8/src/main/Demonstrator.java
main.MainView#$@$#stopDemo()#$@$#d#$@$#FIELD	main.MainView	null	d	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url433bec1e56_sarobe_DifficultyInvestigation_tgz-pJ8-fr_inria_optimization_cmaes_examples_CMAExample1J8/src/main/MainView.java
main.MainView#$@$#stopDemo()#$@$#spv.stopDemo#$@$#METHOD	main.SpaceshipVisualiser	stopDemo()	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url433bec1e56_sarobe_DifficultyInvestigation_tgz-pJ8-fr_inria_optimization_cmaes_examples_CMAExample1J8/src/main/SpaceshipVisualiser.java
main.MainView#$@$#stopDemo()#$@$#spv#$@$#FIELD	main.MainView	null	spv	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url433bec1e56_sarobe_DifficultyInvestigation_tgz-pJ8-fr_inria_optimization_cmaes_examples_CMAExample1J8/src/main/MainView.java
main.MainView#$@$#getPreferredSize()#$@$#common.Params.screenWidth#$@$#FIELD	common.Params	null	screenWidth	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url433bec1e56_sarobe_DifficultyInvestigation_tgz-pJ8-fr_inria_optimization_cmaes_examples_CMAExample1J8/src/common/Params.java
main.MainView#$@$#getPreferredSize()#$@$#common.Params.screenHeight#$@$#FIELD	common.Params	null	screenHeight	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url433bec1e56_sarobe_DifficultyInvestigation_tgz-pJ8-fr_inria_optimization_cmaes_examples_CMAExample1J8/src/common/Params.java
main.MainView#$@$#getNextRunIndex()#$@$#common.Params.dataDirectory#$@$#FIELD	common.Params	null	dataDirectory	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url433bec1e56_sarobe_DifficultyInvestigation_tgz-pJ8-fr_inria_optimization_cmaes_examples_CMAExample1J8/src/common/Params.java
main.MainView#$@$#getNextRunIndex()#$@$#dataDirectory.listFiles#$@$#METHOD	java.io.File	listFiles()	null	null	null
main.MainView#$@$#getNextRunIndex()#$@$#dir.getName().substring#$@$#METHOD	java.lang.String	substring(int)	null	null	null
main.MainView#$@$#getNextRunIndex()#$@$#dir.getName#$@$#METHOD	java.io.File	getName()	null	null	null
main.MainView#$@$#getNextRunIndex()#$@$#Integer.parseInt#$@$#METHOD	java.lang.Integer	parseInt(java.lang.String)	null	null	null
main.StatsVisualiser#$@$#StatsVisualiser()#$@$#runIndex#$@$#FIELD	main.StatsVisualiser	null	runIndex	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url433bec1e56_sarobe_DifficultyInvestigation_tgz-pJ8-fr_inria_optimization_cmaes_examples_CMAExample1J8/src/main/StatsVisualiser.java
main.StatsVisualiser#$@$#StatsVisualiser()#$@$#results#$@$#FIELD	main.StatsVisualiser	null	results	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url433bec1e56_sarobe_DifficultyInvestigation_tgz-pJ8-fr_inria_optimization_cmaes_examples_CMAExample1J8/src/main/StatsVisualiser.java
main.StatsVisualiser#$@$#addResult(double)#$@$#results.add#$@$#METHOD	java.util.List	add(E)	null	null	null
main.StatsVisualiser#$@$#addResult(double)#$@$#results#$@$#FIELD	main.StatsVisualiser	null	results	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url433bec1e56_sarobe_DifficultyInvestigation_tgz-pJ8-fr_inria_optimization_cmaes_examples_CMAExample1J8/src/main/StatsVisualiser.java
main.StatsVisualiser#$@$#addResult(double)#$@$#result#$@$#PARAMETER	main.StatsVisualiser	addResult(double)	result	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url433bec1e56_sarobe_DifficultyInvestigation_tgz-pJ8-fr_inria_optimization_cmaes_examples_CMAExample1J8/src/main/StatsVisualiser.java
main.StatsVisualiser#$@$#clearResults()#$@$#results#$@$#FIELD	main.StatsVisualiser	null	results	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url433bec1e56_sarobe_DifficultyInvestigation_tgz-pJ8-fr_inria_optimization_cmaes_examples_CMAExample1J8/src/main/StatsVisualiser.java
main.StatsVisualiser#$@$#setRunIndex(int)#$@$#this.runIndex#$@$#FIELD	main.StatsVisualiser	null	runIndex	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url433bec1e56_sarobe_DifficultyInvestigation_tgz-pJ8-fr_inria_optimization_cmaes_examples_CMAExample1J8/src/main/StatsVisualiser.java
main.StatsVisualiser#$@$#setRunIndex(int)#$@$#this#$@$#FIELD	main.StatsVisualiser	null	this	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url433bec1e56_sarobe_DifficultyInvestigation_tgz-pJ8-fr_inria_optimization_cmaes_examples_CMAExample1J8/src/main/StatsVisualiser.java
main.StatsVisualiser#$@$#setRunIndex(int)#$@$#runIndex#$@$#PARAMETER	main.StatsVisualiser	setRunIndex(int)	runIndex	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url433bec1e56_sarobe_DifficultyInvestigation_tgz-pJ8-fr_inria_optimization_cmaes_examples_CMAExample1J8/src/main/StatsVisualiser.java
main.StatsVisualiser#$@$#drawResults(java.awt.Graphics2D)#$@$#getSize().getWidth#$@$#METHOD	java.awt.Dimension	getWidth()	null	null	null
main.StatsVisualiser#$@$#drawResults(java.awt.Graphics2D)#$@$#getSize#$@$#METHOD	java.awt.Component	getSize()	null	null	null
main.StatsVisualiser#$@$#drawResults(java.awt.Graphics2D)#$@$#getSize().getHeight#$@$#METHOD	java.awt.Dimension	getHeight()	null	null	null
main.StatsVisualiser#$@$#drawResults(java.awt.Graphics2D)#$@$#getSize#$@$#METHOD	java.awt.Component	getSize()	null	null	null
main.StatsVisualiser#$@$#drawResults(java.awt.Graphics2D)#$@$#MARGIN#$@$#FIELD	main.StatsVisualiser	null	MARGIN	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url433bec1e56_sarobe_DifficultyInvestigation_tgz-pJ8-fr_inria_optimization_cmaes_examples_CMAExample1J8/src/main/StatsVisualiser.java
main.StatsVisualiser#$@$#drawResults(java.awt.Graphics2D)#$@$#V_LINES#$@$#FIELD	main.StatsVisualiser	null	V_LINES	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url433bec1e56_sarobe_DifficultyInvestigation_tgz-pJ8-fr_inria_optimization_cmaes_examples_CMAExample1J8/src/main/StatsVisualiser.java
main.StatsVisualiser#$@$#drawResults(java.awt.Graphics2D)#$@$#MARGIN#$@$#FIELD	main.StatsVisualiser	null	MARGIN	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url433bec1e56_sarobe_DifficultyInvestigation_tgz-pJ8-fr_inria_optimization_cmaes_examples_CMAExample1J8/src/main/StatsVisualiser.java
main.StatsVisualiser#$@$#drawResults(java.awt.Graphics2D)#$@$#SCALE_WIDTH#$@$#FIELD	main.StatsVisualiser	null	SCALE_WIDTH	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url433bec1e56_sarobe_DifficultyInvestigation_tgz-pJ8-fr_inria_optimization_cmaes_examples_CMAExample1J8/src/main/StatsVisualiser.java
main.StatsVisualiser#$@$#drawResults(java.awt.Graphics2D)#$@$#results.size#$@$#METHOD	java.util.List	size()	null	null	null
main.StatsVisualiser#$@$#drawResults(java.awt.Graphics2D)#$@$#results#$@$#FIELD	main.StatsVisualiser	null	results	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url433bec1e56_sarobe_DifficultyInvestigation_tgz-pJ8-fr_inria_optimization_cmaes_examples_CMAExample1J8/src/main/StatsVisualiser.java
main.StatsVisualiser#$@$#drawResults(java.awt.Graphics2D)#$@$#java.lang.Double.MAX_VALUE#$@$#FIELD	java.lang.Double	null	MAX_VALUE	null	null
main.StatsVisualiser#$@$#drawResults(java.awt.Graphics2D)#$@$#java.lang.Double.MAX_VALUE#$@$#FIELD	java.lang.Double	null	MAX_VALUE	null	null
main.StatsVisualiser#$@$#drawResults(java.awt.Graphics2D)#$@$#results#$@$#FIELD	main.StatsVisualiser	null	results	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url433bec1e56_sarobe_DifficultyInvestigation_tgz-pJ8-fr_inria_optimization_cmaes_examples_CMAExample1J8/src/main/StatsVisualiser.java
main.StatsVisualiser#$@$#drawResults(java.awt.Graphics2D)#$@$#g.setColor#$@$#METHOD	java.awt.Graphics	setColor(java.awt.Color)	null	null	null
main.StatsVisualiser#$@$#drawResults(java.awt.Graphics2D)#$@$#g#$@$#PARAMETER	main.StatsVisualiser	drawResults(java.awt.Graphics2D)	g	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url433bec1e56_sarobe_DifficultyInvestigation_tgz-pJ8-fr_inria_optimization_cmaes_examples_CMAExample1J8/src/main/StatsVisualiser.java
main.StatsVisualiser#$@$#drawResults(java.awt.Graphics2D)#$@$#java.awt.Color.DARK_GRAY#$@$#FIELD	java.awt.Color	null	DARK_GRAY	null	null
main.StatsVisualiser#$@$#drawResults(java.awt.Graphics2D)#$@$#V_LINES#$@$#FIELD	main.StatsVisualiser	null	V_LINES	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url433bec1e56_sarobe_DifficultyInvestigation_tgz-pJ8-fr_inria_optimization_cmaes_examples_CMAExample1J8/src/main/StatsVisualiser.java
main.StatsVisualiser#$@$#drawResults(java.awt.Graphics2D)#$@$#g.drawLine#$@$#METHOD	java.awt.Graphics	drawLine(int,int,int,int)	null	null	null
main.StatsVisualiser#$@$#drawResults(java.awt.Graphics2D)#$@$#g#$@$#PARAMETER	main.StatsVisualiser	drawResults(java.awt.Graphics2D)	g	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url433bec1e56_sarobe_DifficultyInvestigation_tgz-pJ8-fr_inria_optimization_cmaes_examples_CMAExample1J8/src/main/StatsVisualiser.java
main.StatsVisualiser#$@$#drawResults(java.awt.Graphics2D)#$@$#MARGIN#$@$#FIELD	main.StatsVisualiser	null	MARGIN	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url433bec1e56_sarobe_DifficultyInvestigation_tgz-pJ8-fr_inria_optimization_cmaes_examples_CMAExample1J8/src/main/StatsVisualiser.java
main.StatsVisualiser#$@$#drawResults(java.awt.Graphics2D)#$@$#MARGIN#$@$#FIELD	main.StatsVisualiser	null	MARGIN	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url433bec1e56_sarobe_DifficultyInvestigation_tgz-pJ8-fr_inria_optimization_cmaes_examples_CMAExample1J8/src/main/StatsVisualiser.java
main.StatsVisualiser#$@$#drawResults(java.awt.Graphics2D)#$@$#MARGIN#$@$#FIELD	main.StatsVisualiser	null	MARGIN	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url433bec1e56_sarobe_DifficultyInvestigation_tgz-pJ8-fr_inria_optimization_cmaes_examples_CMAExample1J8/src/main/StatsVisualiser.java
main.StatsVisualiser#$@$#drawResults(java.awt.Graphics2D)#$@$#MARGIN#$@$#FIELD	main.StatsVisualiser	null	MARGIN	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url433bec1e56_sarobe_DifficultyInvestigation_tgz-pJ8-fr_inria_optimization_cmaes_examples_CMAExample1J8/src/main/StatsVisualiser.java
main.StatsVisualiser#$@$#drawResults(java.awt.Graphics2D)#$@$#results.size#$@$#METHOD	java.util.List	size()	null	null	null
